"﻿""Time""",Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP,PSComputerName
3/8/1986 1:00 AM,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,PintoStartScreen,enabled,Explorer,System-wide,App Resolver,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\appresolver.dll,10.0.22000.1281,HKCR\CLSID\{470C0EBD-5D73-4d58-9CED-E91E22E23282},E9FE00FEC4087DC90B2D0B3C2C1ED306,2A166456D236BC5D75C28EA95DF566DB863CEDCD,712DDB6A6DDE27D4993BACC726364853872DDE26,6E5E011C27F76A607899D39A0E76B35B16DC7C60A45BA5C21A0B0733784B8C3B,0A6B6A7F8D9377E380DE4316669483BFCE52AE92F02A3201F4DFD7F0ED3C2A8F,C6F419855C3FB07954A35D9B22604A7A,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Start Menu Pin,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{a2a9545d-a0c2-42b4-9708-a0b2badd77c8},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
6/5/2021 7:13 AM,HKLM\Software\Classes\Folder\ShellEx\DragDropHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
2/10/1921 9:43 PM,HKLM\Software\Classes\Folder\ShellEx\DragDropHandlers,Compressed (zipped) Folder Right Drag Handler,enabled,Explorer,System-wide,Compressed (zipped) Folders,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\zipfldr.dll,10.0.22000.653,HKCR\CLSID\{BD472F60-27FA-11cf-B8B4-444553540000},D24215C7BCE067A40FB43AB43A5AF1D6,B939593A90633B63F04B85C0E4107288A188A5C6,6788DCD43910D33B4FF043BDC9377ECA691016D4,6C3B0443FD6545D2F87872C972AE63A91E71A9CA699FEC54069446328CB1206B,98A0F5C171239C5E5264A5BC78F578C413895FDC669A58D967AB41875295224D,0D72A8303D98677861EA729C82549CDA,rd03.shieldbase.com
6/5/2021 9:30 AM,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
6/5/2010 4:42 PM,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,FCI Properties,enabled,Explorer,System-wide,Microsoft® File Server Resource Management Shell Extension,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\srmshell.dll,10.0.22000.1,HKCR\CLSID\{748F920F-FB24-4D09-B360-BAF6F199AD6D},8FC24DBF1BE4ECAC8A3C8BAFABE9090F,6426239244F6617D11D9D8764654CB702445249E,BF58E4EA4976670317D9D0E7E64685E41DB50F23,1DB425EAC827B0CFE2B965226237C4AA2180E8CF539DEBF8024D248BE8BAA5CB,3BEC07AB5258716CC80C65D03D56038CB041B6BD5736AB37FDB5917C8048A509,127E2EF25DE38459723EF0F5D2EFF48A,rd03.shieldbase.com
2/16/1971 4:23 PM,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscui.dll,10.0.22000.1,HKCR\CLSID\{7EFA68C6-086B-43e1-A2D2-55A113531240},5E6576A36B9DA8F25AE635E19E599E83,8EFA62785E16BDB43CD5159F67645E95D51F7558,9DD786B74DB241D552C70197890508DFD70C17E0,D4C4263BEE53BD51748259D8B7C30A3F2BEFBB642D7022565570E2E6FBB06147,6ECD3AC04B3BEA9466A28A57D797AAE6D75741035ED20E70858C7AFC95953062,1C133F5454C038D00EC0EE0973BF0681,rd03.shieldbase.com
6/5/2021 9:30 AM,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
4/11/1945 8:25 AM,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,EnhancedStorageShell,enabled,Explorer,System-wide,Windows Enhanced Storage Shell Extension DLL,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\ehstorshell.dll,10.0.22000.1,HKCR\CLSID\{D9144DCD-E998-4ECA-AB6A-DCD83CCBA16D},39BAEC181311D3B173C58469D1115D2D,176D1844AF5150B05B4DA55F976BB25FDB2F3687,B49386EDD79587BE4ED8C41568E1A157FBA56474,ED7BA5404EEA0BAA1D677A07ED0C6360EF11B8A4AB16CDB01B00AE66383CEC34,EE68472DE47B9D50314A098AD4FCE0CC90BC8ACB38E0E8D068647DAC1602E2B6,8A90341B5906E05E7ED6FFB90F5BF7F9,rd03.shieldbase.com
2/16/1971 4:23 PM,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscui.dll,10.0.22000.1,HKCR\CLSID\{4E77131D-3629-431c-9818-C5679DC83E81},5E6576A36B9DA8F25AE635E19E599E83,8EFA62785E16BDB43CD5159F67645E95D51F7558,9DD786B74DB241D552C70197890508DFD70C17E0,D4C4263BEE53BD51748259D8B7C30A3F2BEFBB642D7022565570E2E6FBB06147,6ECD3AC04B3BEA9466A28A57D797AAE6D75741035ED20E70858C7AFC95953062,1C133F5454C038D00EC0EE0973BF0681,rd03.shieldbase.com
12/24/2022 11:14 AM,HKLM\Software\Microsoft\Internet Explorer\Extensions,,,Internet Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
4/6/2021 9:26 PM,HKLM\Software\Microsoft\Internet Explorer\Extensions,Se&nd to OneNote,enabled,Internet Explorer,System-wide,Microsoft OneNote Internet Explorer Add-in,(Verified) Microsoft Corporation,Microsoft Corporation,c:\program files\microsoft office\root\office16\onbttnie.dll,16.0.10373.20050,C:\Program Files\Microsoft Office\root\Office16\ONBttnIE.dll,27C20538D2C642B8073F01320F528AC8,DFB42CC5FDCFC9EA442A515A295D7B9D6080607B,BB0A4B314265F34DAA7B346F5F3376B262B4C176,7BEA49023A364A1C0FDDA57DC2409E206D422117DD2D2A5D24FDCDD1C67CFCD9,9821816462C37B172BD3D241F5E4A317A69295B7B18155638C42FDC755092949,794CF02FF2C571C4492A6131B99EE008,rd03.shieldbase.com
4/6/2021 9:11 PM,HKLM\Software\Microsoft\Internet Explorer\Extensions,OneNote Lin&ked Notes,enabled,Internet Explorer,System-wide,Microsoft OneNote Internet Explorer Add-in,(Verified) Microsoft Corporation,Microsoft Corporation,c:\program files\microsoft office\root\office16\onbttnielinkednotes.dll,16.0.10373.20050,C:\Program Files\Microsoft Office\root\Office16\ONBttnIELinkedNotes.dll,0857DE87C7C60D612D75F1DBBEC0B499,BF428B54C8BA704CA2954E06324DC7D78B988925,DA48D67A5A97B0D7D3F2F8B4B02014254BB17A18,05EC454D828A87080B77E7709EED2A0409808419DA9CC78CE4AE92E1250F9075,9E1E5B864AA2F14447F2959A216A286886190902BE1D3EAF942E52826B52C5FA,5B692F11000608B94E05BEB298923130,rd03.shieldbase.com
12/24/2022 11:14 AM,HKLM\Software\Wow6432Node\Microsoft\Internet Explorer\Extensions,,,Internet Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
4/6/2021 9:03 PM,HKLM\Software\Wow6432Node\Microsoft\Internet Explorer\Extensions,Se&nd to OneNote,enabled,Internet Explorer,System-wide,Microsoft OneNote Internet Explorer Add-in,(Verified) Microsoft Corporation,Microsoft Corporation,c:\program files\microsoft office\root\vfs\programfilesx86\microsoft office\office16\onbttnie.dll,16.0.10373.20050,C:\Program Files\Microsoft Office\root\VFS\ProgramFilesX86\Microsoft Office\Office16\ONBttnIE.dll,3785F96158C738564A335A8FF8E2EB94,8B26ECE0A9FE40EE66440119422B707CD952AEFC,BA69C5A929B9D3E4E698917B72674ABFDBE25045,2DEFABB2C430CB86E19EAB7BFD8C78167ABF266C9AB0666827587FF4C356B5EF,CEEBA9AED21044F0BB52CFECE3A48AD7C45E39368E704A3AA21A573BC66F2CC4,93A7A07DCFB1DC7F8347325BC9D2AAC5,rd03.shieldbase.com
10/31/2019 4:01 PM,HKLM\Software\Wow6432Node\Microsoft\Internet Explorer\Extensions,Lync Click to Call,enabled,Internet Explorer,System-wide,Skype for Business,(Verified) Microsoft Corporation,Microsoft Corporation,c:\program files\microsoft office\root\vfs\programfilesx86\microsoft office\office16\ochelper.dll,16.0.10352.20042,C:\Program Files\Microsoft Office\root\VFS\ProgramFilesX86\Microsoft Office\Office16\OCHelper.dll,3ACDCCFBCBEB4CE17646E6E42A6932F5,CD4762D2D1D3427DFE8320351BC8267C2DE0E949,C19C6AEB236E7DCA1FDBCDFACE5A5E03F1C728D0,3660E8467583E57AE9E27F23484F48D04D451099F1B40B4894551C3FBB97E8CE,1DF18FC65B9DDFB9266A4BC695B41811D43113A73B398300885DB0BEAEFA1E43,5839EA366C9EF5F5EF07F3D80BC277D3,rd03.shieldbase.com
4/6/2021 8:54 PM,HKLM\Software\Wow6432Node\Microsoft\Internet Explorer\Extensions,OneNote Lin&ked Notes,enabled,Internet Explorer,System-wide,Microsoft OneNote Internet Explorer Add-in,(Verified) Microsoft Corporation,Microsoft Corporation,c:\program files\microsoft office\root\vfs\programfilesx86\microsoft office\office16\onbttnielinkednotes.dll,16.0.10373.20050,C:\Program Files\Microsoft Office\root\VFS\ProgramFilesX86\Microsoft Office\Office16\ONBttnIELinkedNotes.dll,D58DBC8F60963FB6AD9CE10A5CFD72E5,5E73AE8BF1982D9C34BA8F4D27BD8CE6B659F5AE,E933CB22550206961763683A8C363B3E14B9B8D9,03E17CA7D4C4BD826131F2064784DC5FABBD87EE2CF6D056D30A992DC31D2661,DC8A97CF76E9BE8120642B7678379C5437CEADD4608E10E2216E6474D9D4B31D,4AE0EAF6FA4CE729D93AC1FA351E8BE0,rd03.shieldbase.com
8/31/2022 3:34 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,,,Codecs,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
11/11/1996 10:12 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,aux,enabled,Codecs,System-wide,Winmm  audio system driver,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\wdmaud.drv,10.0.22000.1,wdmaud.drv,B50F6E65AFF6D23411057883939BAEF2,C13CC03201F95E14540A837B815E896241AF8B54,EE0907ECE3790189FF93EB8B0AC2A5E52E2798A0,105136BB9B1A7BF91E5692969743DAB3B6F723DA615039B958B3582C6CC20F4D,363B3BEBBFF8DD49C2E7CDA7AD9469F72F20D04EBC1A1A62B31A8F77A4FC0794,EF17F7E246DDD438B31E6FE02AD073A8,rd03.shieldbase.com
11/11/1996 10:12 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,midi,enabled,Codecs,System-wide,Winmm  audio system driver,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\wdmaud.drv,10.0.22000.1,wdmaud.drv,B50F6E65AFF6D23411057883939BAEF2,C13CC03201F95E14540A837B815E896241AF8B54,EE0907ECE3790189FF93EB8B0AC2A5E52E2798A0,105136BB9B1A7BF91E5692969743DAB3B6F723DA615039B958B3582C6CC20F4D,363B3BEBBFF8DD49C2E7CDA7AD9469F72F20D04EBC1A1A62B31A8F77A4FC0794,EF17F7E246DDD438B31E6FE02AD073A8,rd03.shieldbase.com
1/5/1975 2:23 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,midimapper,enabled,Codecs,System-wide,Microsoft MIDI Mapper,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\midimap.dll,10.0.22000.1,midimap.dll,D1E96166DB9DB7833F11F45DCF60E55E,95F1A19A2993771BD8C2E2E019BAFB3B094BCF04,36A5E7CC653E1A7A79485A69AD8BC9AF1F604CC4,0D82EF1B5F60DE2F25B51F74CB0E34E397CF8F194AE6E72A218FB442562CE98B,2FBE7BF4369FBC9D91BA344476F5296A2583BF015A604DCA27F68EC1CD1C1658,38071AD7682C7A4A15BCA7B018B201D1,rd03.shieldbase.com
11/11/1996 10:12 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,mixer,enabled,Codecs,System-wide,Winmm  audio system driver,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\wdmaud.drv,10.0.22000.1,wdmaud.drv,B50F6E65AFF6D23411057883939BAEF2,C13CC03201F95E14540A837B815E896241AF8B54,EE0907ECE3790189FF93EB8B0AC2A5E52E2798A0,105136BB9B1A7BF91E5692969743DAB3B6F723DA615039B958B3582C6CC20F4D,363B3BEBBFF8DD49C2E7CDA7AD9469F72F20D04EBC1A1A62B31A8F77A4FC0794,EF17F7E246DDD438B31E6FE02AD073A8,rd03.shieldbase.com
10/21/1943 7:12 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.imaadpcm,enabled,Codecs,System-wide,IMA ADPCM CODEC for MSACM,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\imaadp32.acm,10.0.22000.653,imaadp32.acm,D0823B2003AE85F70ADF1A93E28E6660,E0B320BFDE7D554A63677871FC64F15CF74B8BF0,9C42A24563919E912F5665AF4B72C0A5F90E5F51,8E7FB28C74BAEE195442EED06154280B75FDDFA95F31960F6DF654BE9779DA0A,E6E04DAE0CC2ADE93ED9E738885C83EF19A7DF51082CF89EB183602DD0268F33,3735B924F012BB8008FD5E3522255A8D,rd03.shieldbase.com
5/22/2029 6:29 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.msadpcm,enabled,Codecs,System-wide,Microsoft ADPCM CODEC for MSACM,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msadp32.acm,10.0.22000.653,msadp32.acm,5AEFFF87B78140490B56D1D7CE24CFFB,849EE6194F1765A5232C5F6D6D84A3463FBE8155,CDF501715DDDBB4324D6984BAC1B3995D3FBDF37,EF8FC29199935B40BE92562A05D4208094AE467F793EAB32117CFF14AF627FB0,9AC6853AD5F8071000149691E73391BD73E66FBBA4AB7693BEE3A8419328CE62,6B553C4ACB9B37711CF01F894B6130C6,rd03.shieldbase.com
5/31/2036 4:53 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.msg711,enabled,Codecs,System-wide,Microsoft CCITT G.711 (A-Law and u-Law) CODEC for MSACM,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msg711.acm,10.0.22000.1,msg711.acm,408D4A174DEA5A061444519A33A8A2B8,8A39EEDE715228280C4700F3896E51E207F0A860,9D2534D6643A98589324EFB792018A8256716E71,B85A983D9A297A1908573D6B3799C7B856DB0399052115ACED135AF5E4F00FF4,872935DC6BE20E370C34842D9C9F3A46EF2300C8022578426724E572CC95291F,6B553C4ACB9B37711CF01F894B6130C6,rd03.shieldbase.com
10/22/1910 2:13 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.msgsm610,enabled,Codecs,System-wide,Microsoft GSM 6.10 Audio CODEC for MSACM,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msgsm32.acm,10.0.22000.653,msgsm32.acm,875F88094086D01EDE658BB04A03D265,AFC584FDA4B54E97772BB8EDC80BF5FBDD6F3116,6DE3D12CF742C2D490A13CCC42B1127477C5A23D,A6185032EF649B0357C855907D0A02E51A7C30AEC13D3D1CCD833A77E716AD9D,116F8527EB4919EB130A95939ED90D3BA915CE5ED39620FBF708130449792616,B2844FDA2C7FACD4E6AD6AE755548229,rd03.shieldbase.com
10/28/2027 10:38 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.i420,enabled,Codecs,System-wide,Intel Indeo(R) Video YUV Codec,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\iyuv_32.dll,10.0.22000.653,iyuv_32.dll,3458BAFD50F788C5ECC3A9DA1559DAFB,9A5B25E6D2C1BB31B989C5DAE2B0947AF6620564,44D526BDE178D68CAB17ED30751DAA5FDC592B6F,CB1C02FF08741D13930059CC80D55AB1F3D7863DC518BF46B38738852BFA3843,6888291076D51BE4A3480CED2E76FEF0135DE718774E36EF7A9B1BB720BC624D,74D08971863B6CE090322D618ECAD602,rd03.shieldbase.com
10/28/2027 10:38 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.iyuv,enabled,Codecs,System-wide,Intel Indeo(R) Video YUV Codec,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\iyuv_32.dll,10.0.22000.653,iyuv_32.dll,3458BAFD50F788C5ECC3A9DA1559DAFB,9A5B25E6D2C1BB31B989C5DAE2B0947AF6620564,44D526BDE178D68CAB17ED30751DAA5FDC592B6F,CB1C02FF08741D13930059CC80D55AB1F3D7863DC518BF46B38738852BFA3843,6888291076D51BE4A3480CED2E76FEF0135DE718774E36EF7A9B1BB720BC624D,74D08971863B6CE090322D618ECAD602,rd03.shieldbase.com
6/1/1904 3:13 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.mrle,enabled,Codecs,System-wide,Microsoft RLE Compressor,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msrle32.dll,10.0.22000.1165,msrle32.dll,4D4857E428A47CB571234C0AD0AB2E41,0C1FA61D810F20FEB93475BAAE8525768F3A3836,40DD3CF5A204A0B4FFCC5EAC35D6C5D178B80980,6FE3FF0AD8DC56701202ED7D887D8D8144BE1629BB2A52F71BC4365BF75159BA,EF5EFDA78F0E68A3605E99B89466C2B194AC2E20934316ACF72D66C03AA36F24,90A4A53A88EA61B859AF8B55FC16EDD2,rd03.shieldbase.com
5/8/1962 11:45 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.msvc,enabled,Codecs,System-wide,Microsoft Video 1 Compressor,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msvidc32.dll,10.0.22000.1165,msvidc32.dll,29F6C667F3E6FDC0E2E41565E94AA96B,3E32A6A207CA7DF13E20B374D75ABA2B92593AC0,9976BA7857A7FD95AC631A91D405D5DC57378283,01D5E3F8E4DE0856A1162FC895DE67ABC3C8FDD2BCA710FA5C3224D9AF82DFA7,83658E6D91D80E7E4A5766C56FFBC8DD1B5BFF4FFA8515EA1B9087BD5B1FA205,52C9A45A7DE5E1A26E56BAA5E8CD9502,rd03.shieldbase.com
2/23/1910 10:41 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.uyvy,enabled,Codecs,System-wide,Microsoft UYVY Video Decompressor,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msyuv.dll,10.0.22000.653,msyuv.dll,4DD9BB6F52A24B703756B6A0137644A7,02CA9F36F1ED8E8A2D98A530E1C3C4CE3E9C1C40,08C0C10271D98E3DB574FB385E7E505EDA041D27,835CCB7EE952F390A28D82E0B000CEAB9BF9BC8E0E23F4BAE9E4A9CFEAC55EC7,598F075AFAD805D970C8D3BA1C45303E4346E7C64CD039C8C2DA430DA5DA266D,364E2220E730E6509877B0FDB7F20A9F,rd03.shieldbase.com
2/23/1910 10:41 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.yuy2,enabled,Codecs,System-wide,Microsoft UYVY Video Decompressor,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msyuv.dll,10.0.22000.653,msyuv.dll,4DD9BB6F52A24B703756B6A0137644A7,02CA9F36F1ED8E8A2D98A530E1C3C4CE3E9C1C40,08C0C10271D98E3DB574FB385E7E505EDA041D27,835CCB7EE952F390A28D82E0B000CEAB9BF9BC8E0E23F4BAE9E4A9CFEAC55EC7,598F075AFAD805D970C8D3BA1C45303E4346E7C64CD039C8C2DA430DA5DA266D,364E2220E730E6509877B0FDB7F20A9F,rd03.shieldbase.com
10/20/1903 3:49 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.yvu9,enabled,Codecs,System-wide,Toshiba Video Codec,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\tsbyuv.dll,10.0.22000.653,tsbyuv.dll,F345D185793552FFF247DA36D9DA9371,BF05C17C8DE812DB2DE573E2C370D818751F6841,733361532EBCDD4E1617BABF7278118B3827F255,89E46AA93F993FF22413B4599D1DA62FB75D75F80E0FD91758677BEB98E6E344,D72B49A6B2B946DDEC2FA51317C77FE432CFE8793CD1C59F30E6E6E69DFD29B9,48C344DE4D7A79251A3B86EA6C0ABB07,rd03.shieldbase.com
2/23/1910 10:41 AM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.yvyu,enabled,Codecs,System-wide,Microsoft UYVY Video Decompressor,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msyuv.dll,10.0.22000.653,msyuv.dll,4DD9BB6F52A24B703756B6A0137644A7,02CA9F36F1ED8E8A2D98A530E1C3C4CE3E9C1C40,08C0C10271D98E3DB574FB385E7E505EDA041D27,835CCB7EE952F390A28D82E0B000CEAB9BF9BC8E0E23F4BAE9E4A9CFEAC55EC7,598F075AFAD805D970C8D3BA1C45303E4346E7C64CD039C8C2DA430DA5DA266D,364E2220E730E6509877B0FDB7F20A9F,rd03.shieldbase.com
11/11/1996 10:12 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,wave,enabled,Codecs,System-wide,Winmm  audio system driver,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\wdmaud.drv,10.0.22000.1,wdmaud.drv,B50F6E65AFF6D23411057883939BAEF2,C13CC03201F95E14540A837B815E896241AF8B54,EE0907ECE3790189FF93EB8B0AC2A5E52E2798A0,105136BB9B1A7BF91E5692969743DAB3B6F723DA615039B958B3582C6CC20F4D,363B3BEBBFF8DD49C2E7CDA7AD9469F72F20D04EBC1A1A62B31A8F77A4FC0794,EF17F7E246DDD438B31E6FE02AD073A8,rd03.shieldbase.com
9/12/2028 11:28 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,wavemapper,enabled,Codecs,System-wide,Microsoft Sound Mapper,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msacm32.drv,10.0.22000.653,msacm32.drv,5261FAB1CB70CCFADCE8089A55AD50F6,627D92D987F71DBBDCD4077D6C083E079CDF4EAC,592FFDA9DB034D8D58EBCFF2BF1536482734590A,5A5A01F5AC9FA32C061EF25EED1F7A95FC8727AB260CBC100B1B6AD32770249F,37E1CCF649F03F4877BCFFCCA7584E98CA465B69361A3FFD67D09411DF407BC2,809C16B522447E52A424C7F8C779FE1C,rd03.shieldbase.com
10/30/1956 6:47 PM,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.l3acm,enabled,Codecs,System-wide,MPEG Layer-3 Audio Codec for MSACM,(Verified) Microsoft Windows,Fraunhofer Institut Integrierte Schaltungen IIS,c:\windows\system32\l3codeca.acm,1.9.0.401,C:\Windows\System32\l3codeca.acm,7A3AEF6822B472917AEEC07BC0E4F5DB,3F09BE9636CAFE4445D64758556FDCA5C444575C,7FDEE63BC57787471000D904BF3146F6D80DA7D7,A963762A314DEB9BB4223641B892BAE5360A680294CE2127D366381F5C8C5536,47CB819E0622C0CBAAB5BA4673B2DDC1574BF1FBA1F19A3B64D48A99A582CD0B,2EB85E56F7FA5F1F990A7A1AA9B69735,rd03.shieldbase.com
8/31/2022 3:34 PM,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,,,Codecs,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
4/4/1994 5:08 AM,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,aux,enabled,Codecs,System-wide,Winmm  audio system driver,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\syswow64\wdmaud.drv,10.0.22000.1,wdmaud.drv,584F262CD66F0FD2CB8BDC1C4EFE454B,D0B668FD526ED0806A42890765A1EA6F7B212673,580FB87C79B3E91B7FD3A940616E96A43E7D0095,5D4D2859E1C7DDDC30ACBAD4B50DAB8263204C3B68E2A6205CA8FE38CEACF572,BC7C1F0111F87E90D79A07F46FB1E78C5D6D7971E415194275EBCF3FDD4AD8CA,F72FE688D893D3F82F68365767D48A78,rd03.shieldbase.com
4/4/1994 5:08 AM,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,midi,enabled,Codecs,System-wide,Winmm  audio system driver,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\syswow64\wdmaud.drv,10.0.22000.1,wdmaud.drv,584F262CD66F0FD2CB8BDC1C4EFE454B,D0B668FD526ED0806A42890765A1EA6F7B212673,580FB87C79B3E91B7FD3A940616E96A43E7D0095,5D4D2859E1C7DDDC30ACBAD4B50DAB8263204C3B68E2A6205CA8FE38CEACF572,BC7C1F0111F87E90D79A07F46FB1E78C5D6D7971E415194275EBCF3FDD4AD8CA,F72FE688D893D3F82F68365767D48A78,rd03.shieldbase.com
9/25/1992 3:42 AM,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,midimapper,enabled,Codecs,System-wide,Microsoft MIDI Mapper,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\syswow64\midimap.dll,10.0.22000.1,midimap.dll,39DF1F3264A4842ED8D35CEF7249B3C3,F2EAAF2F89B8B86A1F684BF919207677A6779287,9637BD71C648C8154484427EFD547C5E29CA56F4,18480E604553DDA9DCD1049484ABAE4380D1977AFCB99F559422792281575779,321816B40DA9831F8542F285CCF67B8EA7175A5376926AF5A9FEBDABA2E5045D,1B884BCFE471D98D6228137238EC082A,rd03.shieldbase.com
4/4/1994 5:08 AM,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,mixer,enabled,Codecs,System-wide,Winmm  audio system driver,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\syswow64\wdmaud.drv,10.0.22000.1,wdmaud.drv,584F262CD66F0FD2CB8BDC1C4EFE454B,D0B668FD526ED0806A42890765A1EA6F7B212673,580FB87C79B3E91B7FD3A940616E96A43E7D0095,5D4D2859E1C7DDDC30ACBAD4B50DAB8263204C3B68E2A6205CA8FE38CEACF572,BC7C1F0111F87E90D79A07F46FB1E78C5D6D7971E415194275EBCF3FDD4AD8CA,F72FE688D893D3F82F68365767D48A78,rd03.shieldbase.com
8/15/1985 1:02 PM,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.imaadpcm,enabled,Codecs,System-wide,IMA ADPCM CODEC for MSACM,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\syswow64\imaadp32.acm,10.0.22000.653,imaadp32.acm,933CA6A378879BE4E12B42E9625FE8D7,97DD0FEDDF20579F5DA2C0830C5D1BDC2E3FB6E1,D83A64CD9059896869F18520799296501DDD8DCD,D2D2C6BD6ABF0EAE91AC00E55ED5B434065DEB700001B51DF3D917AD9D4B13A5,93A6F0EFA1592DA8FF07DF9EE6A05E371AAEBA982501A57E2A11FC9743258D9A,B448C67744E9F66F17B9F0761381D4CB,rd03.shieldbase.com
